,dataset_name,model_type,seed,performance,performance_type,n_labels,f1_upper,f1_lower,n_epoch,precision,recall,weighted_f1,accuracy,footnote,name,source,task
133,sciDCC,tfidf + LogReg,42,0.42604024567005,f1_score,20.0,0.467176838923533,0.390320625700903,,0.4317264819779788,0.430018983498635,0.4989775623943743,0.4965217391304348,,sciDCC,\citet{mishra2021neuralnere},Climate Sub-thematic topic classification
134,sciDCC,random,42,0.0372908602970052,f1_score,20.0,0.0482210690872931,0.0268648498274839,,0.0400525110316871,0.0363450837313833,0.0435699284683298,0.0408695652173913,,sciDCC,\citet{mishra2021neuralnere},Climate Sub-thematic topic classification
135,sciDCC,majority,42,0.0079263410728582,f1_score,20.0,0.0095200629425649,0.0066558441558441,,0.0043043478260869,0.05,0.0136470915863125,0.0860869565217391,,sciDCC,\citet{mishra2021neuralnere},Climate Sub-thematic topic classification
136,ClimaINS,tfidf + LogReg,42,0.7749384563633961,f1_score,8.0,0.7946106262215927,0.7532269108060052,,0.7736427371971556,0.7833526856039457,0.7859519600866895,0.7871345029239766,,ClimaINS,\citet{spokoyny2023answering},Question answering
137,ClimaINS,random,42,0.123490278173158,f1_score,8.0,0.1395320203649378,0.1064077121822064,,0.1266172223834903,0.123986969571208,0.1302547263074105,0.1269005847953216,,ClimaINS,\citet{spokoyny2023answering},Question answering
138,ClimaINS,majority,42,0.0411577918905715,f1_score,8.0,0.0445699183085055,0.038048933396487,,0.0246345029239766,0.125,0.0648897116590531,0.1970760233918128,,ClimaINS,\citet{spokoyny2023answering},Question answering
139,lobbymap_stance,tfidf + LogReg,42,0.4358894693132492,f1_score,5.0,0.4524077435345007,0.416967350982069,,0.4338563384888479,0.4417453768681955,0.4569621634017221,0.4544645505784633,,lobbymap_stance,\citet{morio2023an},Stance classification
140,lobbymap_stance,random,42,0.1917299743872969,f1_score,5.0,0.2048711334287107,0.17838525422181,,0.1970771457331512,0.1979629013204072,0.2039176156738014,0.1981607831504004,,lobbymap_stance,\citet{morio2023an},Stance classification
141,lobbymap_stance,majority,42,0.0962378914169858,f1_score,5.0,0.0998219056099733,0.092635585635169,,0.0633639869474933,0.2,0.1524504123900042,0.3168199347374666,,lobbymap_stance,\citet{morio2023an},Stance classification
142,lobbymap_pages,tfidf + LogReg,42,0.7311428037884116,f1_score,2.0,0.7389557467370684,0.7229285890312436,,0.718888680288418,0.7568750616274016,0.7886260935136244,0.779901765564848,,lobbymap_pages,\citet{morio2023an},Stance classification
143,lobbymap_pages,random,42,0.4633419030786252,f1_score,2.0,0.4709279879354593,0.4552075364235724,,0.4952355157662724,0.4936316525638825,0.5332486271021425,0.4994690030532324,,lobbymap_pages,\citet{morio2023an},Stance classification
144,lobbymap_pages,majority,42,0.4289071680376027,f1_score,2.0,0.4311502443164198,0.4266239659411845,,0.375514403292181,0.5,0.6442432770935186,0.7510288065843621,,lobbymap_pages,\citet{morio2023an},Stance classification
145,lobbymap_query,tfidf + LogReg,42,0.4926894005020864,f1_score,13.0,0.5093656215136502,0.4733821168775366,,0.4349906065612187,0.6032592975897968,0.6518928403124787,0.6514455765176226,,lobbymap_query,\citet{morio2023an},Stance classification
146,lobbymap_query,random,42,0.1244635983993669,f1_score,13.0,0.1287428163791962,0.1200323247564802,,0.0929126830943938,0.5028207893064793,0.3277212507081881,0.1497706922008421,,lobbymap_query,\citet{morio2023an},Stance classification
147,lobbymap_query,majority,42,0.0,f1_score,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,,lobbymap_query,\citet{morio2023an},Stance classification
148,ClimaINS_ours,tfidf + LogReg,42,0.8119410295748859,f1_score,8.0,0.8324121127947448,0.7901682357413582,,0.8093486973003606,0.8157984918229017,0.8233989109553559,0.8234375,,ClimaINS_ours,\citet{spokoyny2023answering},Question answering
149,ClimaINS_ours,random,42,0.1281500079912839,f1_score,8.0,0.1457038144809926,0.1114381674906162,,0.1306564673459509,0.1310325304435322,0.1313057425994986,0.1296875,,ClimaINS_ours,\citet{spokoyny2023answering},Question answering
150,ClimaINS_ours,majority,42,0.0419375812743823,f1_score,8.0,0.0456577266922094,0.0386358735084136,,0.0251953125,0.125,0.0676243498049414,0.2015625,,ClimaINS_ours,\citet{spokoyny2023answering},Question answering
151,climatext_wiki,tfidf + LogReg,42,0.8352234176601725,f1_score,2.0,0.9040313125793992,0.7497790474439998,,0.8931159420289856,0.7955396663261831,0.9393292623824756,0.9433333333333334,,climatext_wiki,\citet{varini_climatext_2020},Climate Topic Classification
152,climatext_wiki,random,42,0.400926566909846,f1_score,2.0,0.4485421614917539,0.3532783006467216,,0.4869855394883203,0.466802860061287,0.5909526598860428,0.5,,climatext_wiki,\citet{varini_climatext_2020},Climate Topic Classification
153,climatext_wiki,majority,42,0.4708994708994709,f1_score,2.0,0.4800693240901213,0.460431654676259,,0.445,0.5,0.8382010582010582,0.89,,climatext_wiki,\citet{varini_climatext_2020},Climate Topic Classification
154,climatext_10k,tfidf + LogReg,42,0.910290948275862,f1_score,2.0,0.949773195836607,0.8690767708620999,,0.9200441135925006,0.9014492753623188,0.93850113583411,0.9391891891891893,,climatext_10k,\citet{varini_climatext_2020},Climate Topic Classification
155,climatext_10k,random,42,0.468661181750187,f1_score,2.0,0.5216271544258355,0.4149861995341597,,0.506030701754386,0.508695652173913,0.5541935353453677,0.5135135135135135,,climatext_10k,\citet{varini_climatext_2020},Climate Topic Classification
156,climatext_10k,majority,42,0.4372623574144487,f1_score,2.0,0.4518518518518518,0.4229737755847953,,0.3885135135135135,0.5,0.6795293392251568,0.777027027027027,,climatext_10k,\citet{varini_climatext_2020},Climate Topic Classification
157,climatext_claim,tfidf + LogReg,42,0.7467642472617314,f1_score,2.0,0.7733533611799842,0.7168337601625644,,0.8162520607268522,0.7580883534136547,0.7468735755110932,0.7585170340681363,,climatext_claim,\citet{varini_climatext_2020},Climate Topic Classification
158,climatext_claim,random,42,0.4819217951588627,f1_score,2.0,0.5119736153257318,0.450771254841973,,0.4819432225824205,0.4819477911646586,0.4819311579803846,0.4819639278557114,,climatext_claim,\citet{varini_climatext_2020},Climate Topic Classification
159,climatext_claim,majority,42,0.3337783711615487,f1_score,2.0,0.3468693179678057,0.3201519022491172,,0.250501002004008,0.5,0.3344472656929346,0.501002004008016,,climatext_claim,\citet{varini_climatext_2020},Climate Topic Classification
160,esgbert_action500,distilRoBERTa,42,0.8912529550827424,f1_score,2.0,0.9780009564801532,0.8020086083213773,10.0,0.9,0.903846153846154,0.8915613115428103,0.8913043478260869,,esgbert_action500,\citet{schimanski_bridging_2023},Claim characteristics
161,green_claims_3,distilRoBERTa,42,0.8117364368015748,f1_score,3.0,0.9184022834796828,0.6808865148629997,8.0,0.8504761904761905,0.8202614379084968,0.8918473831188786,0.8974358974358975,,green_claims_3,\citet{vinicius_woloszyn_towards_2021},Claim characteristics
162,green_claims,distilRoBERTa,42,0.971677559912854,f1_score,2.0,1.0,0.9297929792979298,7.0,0.971677559912854,0.971677559912854,0.9743589743589745,0.9743589743589745,,green_claims,\citet{vinicius_woloszyn_towards_2021},Claim detection
163,sustainable_signals_review,distilRoBERTa,42,0.7366621067031464,f1_score,2.0,0.8269662921348315,0.6287144403215831,8.0,0.7357142857142858,0.7386363636363636,0.7410592143834278,0.7402597402597403,,sustainable_signals_review,\citet{linSUSTAINABLESIGNALSijcai2023},Climate Topic Classification
164,climate_specificity,distilRoBERTa,42,0.7753755440123544,f1_score,2.0,0.8224805880593853,0.7207154558491409,7.0,0.796607832322118,0.7663117494119104,0.7914458444475643,0.796875,,climate_specificity,\citet{bingler2023cheaptalkspecificitysentiment},Claim characteristics
165,climate_sentiment,distilRoBERTa,42,0.776993034403645,f1_score,3.0,0.8220915233909655,0.7256886757236589,5.0,0.7620834881704447,0.8040271091652311,0.7885186442978844,0.7875,,climate_sentiment,\citet{bingler2023cheaptalkspecificitysentiment},Sentiment Analysis
166,climate_commitments_actions,distilRoBERTa,42,0.8188256974433552,f1_score,2.0,0.864674892945684,0.771191588805689,9.0,0.8104013104013104,0.8309891524177239,0.843178071470598,0.840625,,climate_commitments_actions,\citet{bingler2023cheaptalkspecificitysentiment},Claim characteristics
167,climate_detection,distilRoBERTa,42,0.9402427637721756,f1_score,2.0,0.9687642611980364,0.9095840867992766,5.0,0.9229390681003584,0.9609375,0.9608590102707748,0.96,,climate_detection,\citet{bingler2023cheaptalkspecificitysentiment},Climate Topic Classification
168,climate_tcfd_recommendations,distilRoBERTa,42,0.6848349344436593,f1_score,5.0,0.7354179338852068,0.6301530203406641,7.0,0.6912018043135951,0.714598231717521,0.7417144007202091,0.74,,climate_tcfd_recommendations,\citet{bingler2023cheaptalkspecificitysentiment},Disclosure (TCFD) classification
169,climateFEVER_claim,distilRoBERTa,42,0.32494734994735,f1_score,4.0,0.3964928644805204,0.2494303299943847,9.0,0.3607742679870408,0.3288696808510638,0.4187852154957419,0.4407894736842105,,climateFEVER_claim,\citet{diggelmann_climate-fever_2020},Stance classification
170,esgbert_e,distilRoBERTa,42,0.958031201933641,f1_score,2.0,0.9870946435696596,0.9233940464159894,10.0,0.9525049603174602,0.9642493638676846,0.9635854728435496,0.9633507853403142,,esgbert_e,\citet{schimanski_bridging_2023},ESG topic classification
171,esgbert_g,distilRoBERTa,42,0.8373610351740479,f1_score,2.0,0.8969072164948454,0.7703440638484745,10.0,0.8640350877192983,0.8186617304264363,0.877515176452684,0.8814432989690721,,esgbert_g,\citet{schimanski_bridging_2023},ESG topic classification
172,esgbert_s,distilRoBERTa,42,0.8958987235823394,f1_score,2.0,0.937296148920962,0.8517138599105812,8.0,0.8944652908067543,0.897531512605042,0.8996920152131235,0.8994974874371859,,esgbert_s,\citet{schimanski_bridging_2023},ESG topic classification
173,esgbert_category_nature,distilRoBERTa,42,0.899380066762041,f1_score,2.0,0.9380714787133874,0.8576438908277971,8.0,0.9123720930232556,0.8985077310320029,0.8996286728727791,0.9004739336492891,,esgbert_category_nature,\citet{Schimanski2024nature},Climate Sub-thematic topic classification
174,esgbert_category_water,distilRoBERTa,42,0.939198743126473,f1_score,2.0,0.9749592359655253,0.8971781944060955,9.0,0.9496398250578852,0.9297393656257684,0.9576660150897898,0.958139534883721,,esgbert_category_water,\citet{Schimanski2024nature},Climate Sub-thematic topic classification
175,esgbert_category_forest,distilRoBERTa,42,0.9697274031563844,f1_score,2.0,0.9938192879675528,0.9383040935672516,6.0,0.9613271344040576,0.9787280701754386,0.9812180842745144,0.981042654028436,,esgbert_category_forest,\citet{Schimanski2024nature},Climate Sub-thematic topic classification
176,esgbert_category_biodiversity,distilRoBERTa,42,0.8902564102564101,f1_score,2.0,0.941802545008542,0.8330181172098334,6.0,0.8693244739756367,0.916354556803995,0.9365348670021566,0.9345794392523364,,esgbert_category_biodiversity,\citet{Schimanski2024nature},Climate Sub-thematic topic classification
177,gw_stance_detection,distilRoBERTa,42,0.752670896709307,f1_score,3.0,0.8159596295086617,0.684716380839927,5.0,0.7496817839597449,0.7561979323496938,0.7639958304215843,0.7638190954773869,,gw_stance_detection,\citet{luo_detecting_2020},Stance classification
178,environmental_claims,distilRoBERTa,42,0.9118234250221828,f1_score,2.0,0.946365158512576,0.8687247859770766,8.0,0.9044939741542036,0.919983416252073,0.9327133314359378,0.9320754716981132,,environmental_claims,\citet{stammbach_environmental_2023},Claim detection
179,netzero_reduction,distilRoBERTa,42,0.9769680101122322,f1_score,3.0,0.9925490035635042,0.958162954737336,7.0,0.9785399785399784,0.9756115212042265,0.9796039590250984,0.9796511627906976,,netzero_reduction,\citet{tobias_schimanski_climatebert-netzero_2023},Claim characteristics
180,climateStance,distilRoBERTa,42,0.5611283330695737,f1_score,3.0,0.631644149633358,0.4791247778594689,7.0,0.5995108741643396,0.5360831656606305,0.794334617314619,0.807909604519774,,climateStance,\citet{vaid-etal-2022-towards},Stance classification
181,climateEng,distilRoBERTa,42,0.6730526020870788,f1_score,5.0,0.7536480265074934,0.5833514895466648,5.0,0.691006327006327,0.693993783993784,0.7738955770880259,0.7711864406779662,,climateEng,\citet{vaid-etal-2022-towards},Climate Sub-thematic topic classification
182,climateFEVER_evidence,distilRoBERTa,42,0.5133008338714656,f1_score,3.0,0.5505207682070201,0.4732323169919735,5.0,0.5049179315996545,0.5435739743787592,0.6037811112857366,0.5909090909090909,,climateFEVER_evidence,\citet{diggelmann_climate-fever_2020},Stance classification
183,climateFEVER_evidence_climabench,distilRoBERTa,42,0.5992647032158326,f1_score,3.0,0.6395467637066736,0.5552718990672234,10.0,0.5813217372359916,0.6307424644842173,0.6847081845246876,0.675392670157068,,climateFEVER_evidence_climabench,\citet{diggelmann_climate-fever_2020},Stance classification
184,sciDCC,distilRoBERTa,42,0.4213836579536753,f1_score,20.0,0.4586601980523503,0.3920959818098755,7.0,0.4296764296712152,0.4451644868348176,0.5050627763969324,0.5095652173913043,,sciDCC,\citet{mishra2021neuralnere},Climate Sub-thematic topic classification
185,ClimaINS,distilRoBERTa,42,0.8933333333333333,f1_score,8.0,1.0,0.5555555555555555,9.0,0.9,0.9333333333333332,0.9066666666666666,0.9,,ClimaINS,\citet{spokoyny2023answering},Question answering
186,lobbymap_stance,distilRoBERTa,42,0.4471462939984347,f1_score,5.0,0.4651593203437379,0.4278958275301593,9.0,0.4569607391589983,0.4434851526723166,0.4597036216180006,0.461880747552655,,lobbymap_stance,\citet{morio2023an},Stance classification
187,contrarian_claims,distilRoBERTa,42,0.7122719869521833,f1_score,18.0,0.7364747038500721,0.6861624834907604,10.0,0.6574195478625695,0.783592133290045,0.8080116005031314,0.8018704537582265,,contrarian_claims,\citet{coanComputerassistedClassificationContrarian2021},Deceptive technics
188,ClimaTOPIC,distilRoBERTa,42,0.5482442965150603,f1_score,12.0,0.5607942743500697,0.534606376642033,9.0,0.5048070089746588,0.646811844489412,0.6076861157487262,0.5988332959389724,,ClimaTOPIC,\citet{spokoyny2023answering},Climate Sub-thematic topic classification
189,lobbymap_pages,distilRoBERTa,42,0.7360198100938842,f1_score,2.0,0.743799857888402,0.7279600758091507,9.0,0.7277577783938259,0.747308662895374,0.7980111755450882,0.7937740607991504,,lobbymap_pages,\citet{morio2023an},Stance classification
190,climaQA,distilRoBERTa,42,0.8937158126111615,f1_score,2.0,0.9003677434367391,0.8869868271192936,9.0,0.8937954267379702,0.8936573107104362,0.893775737350976,0.8937850520773721,,climaQA,\citet{spokoyny2023answering},Question answering
191,climateBUG_data,distilRoBERTa,42,0.9049015175569304,f1_score,2.0,0.9084657098926456,0.9015570355075724,6.0,0.9030671369426994,0.9093731743251257,0.9062558975389222,0.90589119004185,,climateBUG_data,\citet{yu_climatebug_2024},Climate Topic Classification
192,climatext,distilRoBERTa,42,0.8380451324191827,f1_score,2.0,0.849820943526533,0.8263939524078247,5.0,0.8567004504504505,0.840515958779678,0.8379303199885348,0.8397673188789001,,climatext,\citet{varini_climatext_2020},Climate Topic Classification
193,ClimaINS_ours,distilRoBERTa,42,0.758378264201448,f1_score,8.0,0.8015325023136595,0.7129116152965641,9.0,0.7635378414695249,0.7597498221422784,0.782426286142254,0.7846153846153846,,ClimaINS_ours,\citet{spokoyny2023answering},Question answering
194,climatext_wiki,distilRoBERTa,42,0.881827731092437,f1_score,2.0,0.9396117900790798,0.8096903294712021,6.0,0.9584052738973474,0.8314606741573034,0.956796218487395,0.96,,climatext_wiki,\citet{varini_climatext_2020},Climate Topic Classification
195,climatext_10k,distilRoBERTa,42,0.9645053533190576,f1_score,2.0,0.9869217157594564,0.93649094984306,5.0,0.9852320675105486,0.946969696969697,0.9758664274552924,0.9763513513513512,,climatext_10k,\citet{varini_climatext_2020},Climate Topic Classification
196,climatext_claim,distilRoBERTa,42,0.7540309230477935,f1_score,2.0,0.7818050852849671,0.7245667740029051,5.0,0.833232742361373,0.7660843373493975,0.7541420532085444,0.7665330661322646,,climatext_claim,\citet{varini_climatext_2020},Climate Topic Classification
197,lobbymap_query,distilRoBERTa,42,0.5212159208985209,f1_score,13.0,0.541884195834675,0.4998381124932999,20.0,0.5465080455969197,0.5054194119149865,0.662465605115447,0.6805438077772371,,lobbymap_query,\citet{morio2023an},Stance classification
198,logicClimate,distilRoBERTa,42,0.0940330496260202,f1_score,13.0,0.1237544058120441,0.0595937871867999,20.0,0.136545505776275,0.0766310612464458,0.1572118898845739,0.1471135940409683,,logicClimate,\citet{jin-etal-2022-logical},Deceptive technics
199,ClimaINS,ref,42,86.00,f1_score,0.0,,,,,,,,SVM,ClimaINS,\citet{spokoyny2023answering},Question answering
200,ClimaTOPIC,ref,42,65.22,f1_score,0.0,,,,,,,,RoBERTa,ClimaTOPIC,\citet{spokoyny2023answering},Climate Sub-thematic topic classification
201,climateFEVER_evidence_climabench,ref,42,62.68,f1_score,0.0,,,,,,,,"Contaminated split, SciBERT",climateFEVER_evidence_climabench,\citet{diggelmann_climate-fever_2020},Stance classification
202,climateFEVER_evidence,ref,42,68.03 (53.58 - 79.33),f1_score,0.0,,,,,,,,Human Baseline using annoations,climateFEVER_evidence,\citet{diggelmann_climate-fever_2020},Stance classification
203,climateFEVER_claim,ref,42,80.7,f1_score,0.0,,,,,,,,"Filtered Split (by removing disputed claims), BERT",climateFEVER_claim,\citet{diggelmann_climate-fever_2020},Stance classification
204,climateFEVER_claim_agg,ref,42,60.10 (51.47 68.75),f1_score,0.0,,,,,,,,Human Baseline using annoations,climateFEVER_claim_agg,\citet{diggelmann_climate-fever_2020},Stance classification
205,climateBUG_data,ref,42,91.36,f1_score,0.0,,,,,,,,climateBUG-LM,climateBUG_data,\citet{yu_climatebug_2024},Climate Topic Classification
206,sciDCC,ref,42,54.79,f1_score,0.0,,,,,,,,Longformer,sciDCC,\citet{mishra2021neuralnere},Climate Sub-thematic topic classification
207,climateEng,ref,42,74.58,f1_score,0.0,,,,,,,,RoBERTa,climateEng,\citet{vaid-etal-2022-towards},Climate Sub-thematic topic classification
208,climateStance,ref,42,59.69,f1_score,0.0,,,,,,,,RoBERTa,climateStance,\citet{vaid-etal-2022-towards},Stance classification
209,climate_commitments_actions,ref,42,81,f1_score,0.0,,,,,,,,"weighted average F1-score, climateBERT",climate_commitments_actions,\citet{bingler2023cheaptalkspecificitysentiment},Claim characteristics
210,climate_detection,ref,42,99.1,f1_score,0.0,,,,,,,,"weighted average F1-score, climateBERT",climate_detection,\citet{bingler2023cheaptalkspecificitysentiment},Climate Topic Classification
211,climate_sentiment,ref,42,83.8,f1_score,0.0,,,,,,,,"weighted average F1-score, climateBERT",climate_sentiment,\citet{bingler2023cheaptalkspecificitysentiment},Sentiment Analysis
212,climate_specificity,ref,42,77,f1_score,0.0,,,,,,,,"weighted average F1-score, climateBERT",climate_specificity,\citet{bingler2023cheaptalkspecificitysentiment},Claim characteristics
213,esgbert_category_water,ref,42,95.10,f1_score,0.0,,,,,,,,"binary F1-score, climateBERT",esgbert_category_water,\citet{Schimanski2024nature},Climate Sub-thematic topic classification
214,esgbert_category_forest,ref,42,95.37,f1_score,0.0,,,,,,,,"binary F1-score, EnvironmentalBERT",esgbert_category_forest,\citet{Schimanski2024nature},Climate Sub-thematic topic classification
215,esgbert_category_biodiversity,ref,42,92.29,f1_score,0.0,,,,,,,,"binary F1-score, EnvironmentalBERT",esgbert_category_biodiversity,\citet{Schimanski2024nature},Climate Sub-thematic topic classification
216,esgbert_category_nature,ref,42,94.19,f1_score,0.0,,,,,,,,"binary F1-score, EnvironmentalBERT",esgbert_category_nature,\citet{Schimanski2024nature},Climate Sub-thematic topic classification
217,environmental_claims,ref,42,84.9,f1_score,0.0,,,,,,,,"binary F1-score, RoBERTa (large)",environmental_claims,\citet{stammbach_environmental_2023},Claim detection
218,green_claims,ref,42,92.08,f1_score,0.0,,,,,,,,"binary F1-score, RoBERTa",green_claims,\citet{vinicius_woloszyn_towards_2021},Claim detection
219,green_claims_3,ref,42,81.45,f1_score,0.0,,,,,,,,"average F1-score (macro/micro is not specificed), RoBERTa",green_claims_3,\citet{vinicius_woloszyn_towards_2021},Claim characteristics
220,contrarian_claims,ref,42,79,f1_score,0.0,,,,,,,,RoBERTa + Logistic Regression,contrarian_claims,\citet{coanComputerassistedClassificationContrarian2021},Deceptive technics
221,netzero_reduction,ref,42,98.7,f1_score,0.0,,,,,,,,"binary F1-score, ClimateBERT",netzero_reduction,\citet{tobias_schimanski_climatebert-netzero_2023},Claim characteristics
222,esgbert_e,ref,42,93.19,f1_score,0.0,,,,,,,,"binary F1-score, ESGBERT",esgbert_e,\citet{schimanski_bridging_2023},ESG topic classification
223,esgbert_s,ref,42,91.90,f1_score,0.0,,,,,,,,"binary F1-score, ESGBERT",esgbert_s,\citet{schimanski_bridging_2023},ESG topic classification
224,esgbert_g,ref,42,78.86,f1_score,0.0,,,,,,,,"binary F1-score, ESGBERT",esgbert_g,\citet{schimanski_bridging_2023},ESG topic classification
225,gw_stance_detection,ref,42,73,f1_score,0.0,,,,,,,,"macro F1-score, BERT",gw_stance_detection,\citet{luo_detecting_2020},Stance classification
226,logicClimate,ref,42,29.37,f1_score,0.0,,,,,,,,"micro F1-score, Electra",logicClimate,\citet{jin-etal-2022-logical},Deceptive technics
227,climatext_wiki,ref,42,80 ($\pm6$),f1_score,0.0,,,,,,,,"binary F1-score, BERT-AL-Wiki & AL-10Ks",climatext_wiki,\citet{varini_climatext_2020},Climate Topic Classification
228,climatext_10k,ref,42,95 ($\pm2$),f1_score,0.0,,,,,,,,"binary F1-score, BERT-Wiki-Doc-Train & AL-10Ks & AL-Wiki",climatext_10k,\citet{varini_climatext_2020},Climate Topic Classification
229,climatext_claim,ref,42,83 ($\pm1$),f1_score,0.0,,,,,,,,"binary F1-score, BERT-Wiki-Doc-Train & AL-10Ks & AL-Wiki",climatext_claim,\citet{varini_climatext_2020},Climate Topic Classification
230,climateFEVER_claim_climabench_agg,distilRoBERTa,42,0.4881608070134128,f1_score,4.0,0.5239588275635514,0.4532800870723206,,0.6181247517761793,0.5111333963180201,0.5982796180845226,0.6237785016286646,,climateFEVER_claim_climabench_agg,\citet{diggelmann_climate-fever_2020},Stance classification
231,climateFEVER_claim_agg,distilRoBERTa,42,0.4127622377622377,f1_score,4.0,0.4992969396524971,0.3283365828276128,,0.4178130360205832,0.4149042608245644,0.4961645497359783,0.487012987012987,,climateFEVER_claim_agg,\citet{diggelmann_climate-fever_2020},Stance classification
232,climateFEVER_claim_agg,longformer,42,0.425187969924812,f1_score,4.0,0.4994744719793407,0.3415624521978116,,0.4433554292929292,0.4355758725777701,0.5152979852227972,0.5,,climateFEVER_claim_agg,\citet{diggelmann_climate-fever_2020},Stance classification
233,climateFEVER_claim_climabench_agg,longformer,42,0.1186335403726708,f1_score,4.0,0.1283405333317718,0.1074168797953964,,0.0777687296416938,0.25,0.1476156756428673,0.3110749185667752,,climateFEVER_claim_climabench_agg,\citet{diggelmann_climate-fever_2020},Stance classification
234,climateFEVER_claim_agg_old,gpt-4o-mini,42,0.4101048951048951,f1_score,4.0,0.4838734002038843,0.3327390088795171,,0.4988826488826489,0.5048602725547697,0.446821360457724,0.4545454545454545,,,,
235,climateFEVER_claim_agg,gpt-4o-mini,42,0.5039792119005665,f1_score,4.0,0.5815224449108454,0.4196915015766688,,0.5264550264550265,0.5680006900120752,0.5583227605226291,0.551948051948052,,climateFEVER_claim_agg,\citet{diggelmann_climate-fever_2020},Stance classification
236,netzero_reduction_not_cot,gpt-4o-mini,42,0.961296580444942,f1_score,,0.9818240030155824,0.9364352167385556,,0.9631410372189912,0.9596683578246528,0.9649839586654017,0.9651162790697676,,,,
237,climate_specificity,gpt-4o-mini,42,0.7155555555555555,f1_score,,0.7625330968304509,0.6656210814472973,,0.7641802315824803,0.7598737154884239,0.7145277777777779,0.715625,,climate_specificity,\citet{bingler2023cheaptalkspecificitysentiment},Claim characteristics
238,climate_sentiment,gpt-4o-mini,42,0.7730655509850676,f1_score,,0.821620106019558,0.7235388119096045,,0.7583123769870147,0.8040271091652311,0.7902703829861237,0.7875,,climate_sentiment,\citet{bingler2023cheaptalkspecificitysentiment},Sentiment Analysis
239,climate_commitments_actions,gpt-4o-mini,42,0.6717948717948719,f1_score,,0.7243754986847581,0.6158207714319378,,0.6782581453634086,0.7092296378010663,0.6996153846153847,0.6875,,climate_commitments_actions,\citet{bingler2023cheaptalkspecificitysentiment},Claim characteristics
240,climate_detection_old_prompt,gpt-4o-mini,42,0.836553234611487,f1_score,,0.8771001170498415,0.7931746936449131,,0.8058741744873132,0.9125,0.8841162433395443,0.875,,,,
241,climate_tcfd_recommendations_not_cot,gpt-4o-mini,42,0.4235545770164634,f1_score,,0.4789600559436643,0.3685112245148835,,0.45091864160315,0.494619030353258,0.3950768281174307,0.41,,,,
242,climatext_prompt_10konwiki,gpt-4o-mini,42,0.450683290332523,f1_score,,0.4784031780634988,0.422480519215389,,0.7653927813163481,0.558,0.450683290332523,0.558,,,,
243,environmental_claims_old_prompt,gpt-4o-mini,42,0.8528000807958389,f1_score,,0.898112702896976,0.8032536534538757,,0.8316536020903322,0.9018543645409316,0.881357598762909,0.8754716981132076,,,,
244,ClimaTOPIC,gpt-4o-mini,42,0.5043330284712326,f1_score,,0.5286200642067516,0.4763785839718557,,0.5251103208375809,0.5295706636068082,0.5039768049057737,0.529,,ClimaTOPIC,\citet{spokoyny2023answering},Climate Sub-thematic topic classification
245,climateFEVER_claim,gpt-4o-mini,42,0.1925076368897235,f1_score,,0.2496917580934756,0.1323160670097851,,0.4055756843800322,0.2969015957446809,0.226970688014832,0.2236842105263158,,climateFEVER_claim,\citet{diggelmann_climate-fever_2020},Stance classification
246,climateBUG_data_not_cot,gpt-4o-mini,42,0.8677200957225489,f1_score,,0.8886889960761054,0.8468555038152783,,0.871141340304336,0.868,0.8677200957225488,0.868,,,,
247,sustainable_signals_review,gpt-4o-mini,42,0.6973270440251573,f1_score,,0.7967724458204335,0.5762578616352201,,0.8134408602150538,0.7007575757575758,0.713611859838275,0.7402597402597403,,sustainable_signals_review,\citet{linSUSTAINABLESIGNALSijcai2023},Climate Topic Classification
248,esgbert_e,gpt-4o-mini,42,0.950479647394348,f1_score,,0.9820133722572748,0.913317825572681,,0.959920634920635,0.9423664122137404,0.9577079546673146,0.9581151832460733,,esgbert_e,\citet{schimanski_bridging_2023},ESG topic classification
249,esgbert_s,gpt-4o-mini,42,0.7810299295774648,f1_score,,0.8407428871043409,0.7242743096410655,,0.805450906522251,0.772531512605042,0.7933218026753486,0.7989949748743719,,esgbert_s,\citet{schimanski_bridging_2023},ESG topic classification
250,esgbert_g,gpt-4o-mini,42,0.8350555918901243,f1_score,,0.8882226723423852,0.7738753514526711,,0.8225988700564972,0.8523241464417934,0.868924504257887,0.865979381443299,,esgbert_g,\citet{schimanski_bridging_2023},ESG topic classification
251,esgbert_action500,gpt-4o-mini,42,0.7604166666666667,f1_score,,0.8741105637657361,0.6217096112469127,,0.8259803921568627,0.7557692307692307,0.7699275362318841,0.782608695652174,,esgbert_action500,\citet{schimanski_bridging_2023},Claim characteristics
252,esgbert_category_water,gpt-4o-mini,42,0.9382597874988036,f1_score,,0.9755681818181818,0.8942329778916024,,0.9568048910154172,0.9225473321858864,0.9573247911384372,0.958139534883721,,esgbert_category_water,\citet{Schimanski2024nature},Climate Sub-thematic topic classification
253,esgbert_category_forest,gpt-4o-mini,42,0.9162698412698412,f1_score,,0.9618044241700155,0.8638643680797381,,0.9592353351955308,0.8845760233918128,0.9505153088091476,0.95260663507109,,esgbert_category_forest,\citet{Schimanski2024nature},Climate Sub-thematic topic classification
254,esgbert_category_biodiversity,gpt-4o-mini,42,0.9183081386471216,f1_score,,0.9623876379771988,0.8643809663405082,,0.909688995215311,0.9275905118601748,0.9537704978858156,0.9532710280373832,,esgbert_category_biodiversity,\citet{Schimanski2024nature},Climate Sub-thematic topic classification
